age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country
22,56,14,10,43,24,50,75,0,40,72
26,56,14,10,43,68,50,75,0,20,72
18,56,14,10,43,60,50,75,0,15,72
18,56,10,9,43,48,50,75,0,35,72
46,56,14,10,11,57,45,75,1,40,72
32,56,13,11,40,9,29,75,0,55,72
56,56,8,7,11,9,45,75,0,49,72
50,56,10,9,40,9,29,75,0,40,72
51,56,14,10,40,16,29,75,0,45,72
51,37,12,12,40,57,29,75,0,60,72
31,63,15,13,43,60,45,4,0,40,72
29,56,14,10,43,48,45,4,1,30,34
43,56,10,9,40,60,29,75,0,40,72
25,56,10,9,40,24,29,75,0,40,72
25,56,14,10,43,16,50,75,0,46,72
36,56,14,10,11,0,73,75,1,40,72
46,56,10,9,11,24,45,75,1,48,72
42,66,15,13,11,0,45,75,0,40,72
39,56,14,10,40,48,77,75,1,15,72
21,56,14,10,43,0,50,75,1,40,72
38,66,10,9,43,48,45,75,0,40,72
34,56,14,10,43,16,45,75,1,40,72
29,63,10,9,41,70,47,3,0,50,30
62,56,10,9,40,60,77,75,1,16,72
30,56,13,11,11,0,45,75,1,38,72
37,56,3,3,40,17,29,75,0,36,42
26,37,10,9,43,48,47,75,0,16,72
30,66,10,9,40,58,29,75,0,40,72
51,56,12,12,43,0,45,75,1,40,72
19,56,9,8,43,0,50,75,1,25,72
47,56,14,10,40,9,29,75,0,47,72
39,56,15,13,43,0,45,75,1,40,72
23,56,10,9,43,70,50,75,0,40,72
30,56,10,9,43,0,45,75,1,40,72
49,56,16,14,43,57,45,75,0,60,72
25,37,15,13,43,57,50,75,1,40,72
38,56,14,10,40,48,77,4,1,40,72
43,56,15,13,40,38,29,75,0,40,72
33,56,10,9,43,0,73,4,1,40,72
51,56,15,13,43,60,45,75,1,43,72
37,56,15,13,43,60,45,4,1,40,72
48,56,3,3,40,70,29,75,0,40,72
48,56,14,10,40,16,29,75,0,65,72
30,56,13,11,40,60,29,75,0,45,72
62,56,14,10,43,0,45,75,1,40,72
51,56,13,11,40,24,29,75,0,40,72
34,56,7,6,40,9,29,75,0,45,72
53,56,15,13,40,57,29,75,0,52,72
68,63,13,11,40,57,29,75,0,40,72
33,37,15,13,43,57,45,75,1,45,72
56,56,14,10,40,60,29,75,0,40,72
48,37,16,14,40,57,29,75,0,35,72
31,56,14,10,40,38,29,4,0,40,71
36,56,10,9,40,70,29,75,0,40,72
38,56,10,9,40,9,29,75,0,40,72
54,56,14,10,11,38,45,75,0,60,72
26,56,14,10,43,60,45,75,0,24,72
40,56,14,10,64,60,45,1,1,40,72
32,56,14,10,43,16,45,4,0,40,34
27,56,10,9,43,9,45,75,0,35,32
27,37,10,9,40,24,47,75,0,50,72
26,56,10,9,43,24,45,75,0,42,72
59,56,15,13,40,57,29,75,0,40,72
40,37,15,13,11,68,45,75,1,40,15
49,37,13,11,40,9,29,75,0,40,72
45,56,15,13,40,57,29,75,0,50,72
45,56,13,11,40,57,29,75,0,40,72
27,56,9,8,43,38,50,75,0,50,72
40,66,6,5,64,38,45,4,0,40,72
45,37,16,14,11,57,73,4,1,40,72
30,56,14,10,40,57,77,3,1,5,72
46,63,16,14,40,9,29,75,0,50,72
51,37,1,1,40,48,29,75,0,40,72
34,66,17,16,40,57,77,75,1,50,72
47,56,5,4,40,9,29,75,0,40,42
33,56,17,16,11,60,45,75,0,60,72
34,56,14,10,11,0,73,75,1,40,72
64,56,8,7,76,68,73,75,1,16,72
47,56,13,11,40,57,29,75,0,40,72
21,56,14,10,43,60,50,75,0,35,72
23,56,15,13,43,57,45,75,0,38,72
48,18,15,13,11,16,73,75,0,58,72
46,56,6,5,40,38,29,75,0,43,72
52,56,14,10,40,16,29,75,0,60,72
36,56,16,14,43,57,45,75,1,40,72
22,56,10,9,43,0,50,75,1,40,72
22,56,10,9,64,48,47,75,0,35,72
42,56,5,4,11,60,45,75,1,40,72
36,56,16,14,43,0,45,75,0,50,72
27,56,15,13,40,57,29,75,0,40,72
52,56,15,13,40,60,29,75,0,45,72
32,56,10,9,40,9,29,75,0,48,72
48,18,10,9,11,0,45,75,0,40,72
44,56,15,13,40,57,29,75,0,50,72
23,66,10,9,43,58,50,75,0,40,72
41,56,14,10,40,60,29,75,0,50,72
36,56,15,13,40,60,29,75,0,45,72
19,56,14,10,43,60,45,75,1,30,72
46,62,15,13,40,60,29,75,0,70,72
44,56,10,9,40,17,29,46,0,40,72
29,56,9,8,43,9,73,75,0,40,72
19,56,10,9,43,60,45,75,0,35,72
27,56,10,9,40,0,77,4,1,40,72
33,56,15,13,40,16,29,75,0,55,72
56,56,15,13,40,16,29,75,0,50,72
54,56,15,13,40,16,29,75,0,45,72
49,37,14,10,43,48,73,75,1,30,72
37,56,15,13,40,16,29,75,0,40,72
21,56,14,10,43,48,50,75,1,40,72
57,56,10,9,43,16,45,75,1,45,72
18,56,10,9,43,70,45,4,0,35,72
45,56,12,12,11,57,73,75,1,38,72
38,63,6,5,40,9,29,75,0,40,42
32,37,14,10,43,9,45,75,0,40,72
43,56,13,11,40,9,29,75,0,40,72
35,56,10,9,40,9,29,75,0,32,72
45,56,13,11,11,16,45,75,1,44,72
18,56,8,7,43,60,50,4,1,20,72
39,37,7,6,11,24,50,4,0,40,72
52,56,10,9,40,16,29,75,0,55,72
32,56,15,13,11,58,45,4,0,60,72
31,56,13,11,40,60,29,75,0,50,72
31,63,14,10,40,9,29,75,0,60,72
38,56,16,14,43,16,73,4,1,35,72
33,56,7,6,64,48,73,75,1,35,72
59,56,10,9,40,9,29,75,0,40,72
53,37,16,14,40,0,29,75,0,38,72
23,66,14,10,43,57,50,75,0,10,72
55,63,10,9,11,9,45,75,0,40,72
28,56,14,10,43,16,45,75,1,40,72
48,56,8,7,11,48,45,75,1,31,72
41,56,14,10,40,9,29,4,0,40,72
28,56,6,5,40,58,77,4,1,40,72
40,56,7,6,40,16,29,75,0,40,72
50,56,10,9,11,60,73,75,1,65,72
31,56,14,10,43,0,73,75,1,40,72
49,62,10,9,11,16,73,75,1,40,72
34,63,10,9,40,17,77,75,1,12,72
36,66,13,11,40,68,29,3,0,37,27
47,56,16,14,11,57,45,75,0,40,72
36,56,14,10,43,70,45,75,0,40,72
36,56,15,13,40,60,29,75,0,40,72
58,63,16,14,11,60,45,75,0,18,72
51,56,10,9,40,70,29,75,0,60,72
44,56,10,9,11,0,45,75,1,40,72
28,56,13,11,43,48,47,4,0,40,72
27,56,10,9,43,60,50,1,0,20,72
35,56,14,10,40,16,29,75,0,36,72
33,56,15,13,40,58,29,4,0,40,15
44,62,10,9,11,9,45,75,0,60,54
76,56,5,4,76,55,45,75,1,40,72
45,63,14,10,43,60,45,75,0,55,72
50,37,11,15,40,57,29,75,0,40,72
46,18,16,14,40,16,29,75,0,40,72
61,56,10,9,40,0,77,75,1,5,72
31,56,15,13,43,60,45,75,0,40,72
49,66,14,10,40,57,29,75,0,40,72
26,56,14,10,43,60,45,75,0,40,72
66,56,5,4,76,48,45,75,1,20,20
44,56,16,14,40,16,29,75,0,45,72
28,56,14,10,40,0,29,75,0,40,72
30,66,10,9,39,0,50,75,1,38,72
17,56,10,9,43,17,50,4,0,40,72
38,56,15,13,40,16,29,75,0,50,72
17,18,8,7,43,0,45,4,1,40,72
28,56,10,9,40,9,29,75,0,40,72
27,37,15,13,43,57,45,75,1,45,72
19,56,10,9,43,38,50,75,0,40,72
22,56,14,10,43,60,50,75,0,35,72
43,63,10,9,40,16,29,75,0,35,72
30,56,14,10,40,48,77,75,1,45,72
40,56,13,11,11,9,73,75,0,50,72
57,56,14,10,40,48,29,46,0,40,42
55,37,11,15,11,57,45,75,1,39,72
26,56,14,10,43,24,50,75,0,40,72
37,56,13,11,43,48,45,75,0,40,72
42,56,10,9,43,48,45,75,1,65,72
23,56,10,9,64,16,73,75,1,42,72
46,56,14,10,40,70,29,75,0,45,72
42,56,15,13,40,57,29,75,0,40,72
25,56,14,10,43,38,50,75,1,50,72
28,56,14,10,43,68,45,75,1,40,72
20,66,14,10,43,0,50,75,1,25,72
43,56,10,9,40,48,29,75,0,60,44
24,56,15,13,43,16,45,75,1,40,72
30,56,11,15,40,57,29,4,0,40,23
34,56,14,10,43,0,73,75,1,40,20
18,56,9,8,43,0,45,75,1,30,72
21,56,13,11,43,48,50,75,1,40,72
54,56,15,13,40,16,29,75,0,40,72
59,56,14,10,40,9,29,75,0,50,72
44,56,15,13,41,0,45,75,1,40,10
42,56,10,9,11,24,73,75,0,40,72
34,56,15,13,43,16,45,3,1,40,52
24,56,15,13,43,16,45,75,0,40,72
47,56,10,9,43,16,50,75,1,50,10
55,63,10,9,40,17,29,75,0,30,72
43,37,16,14,40,57,29,75,0,40,72
28,18,15,13,40,16,29,75,0,40,72
23,56,7,6,40,38,50,3,1,40,74
32,56,10,9,11,38,45,75,0,40,72
47,63,16,14,40,16,29,75,0,45,72
37,62,14,10,40,16,29,75,0,60,72
36,56,15,13,11,16,45,75,0,40,72
27,56,15,13,43,16,50,75,1,99,72
30,63,10,9,40,9,29,75,0,60,72
63,56,2,2,11,70,45,75,0,40,72
26,56,14,10,41,0,50,46,1,35,72
64,18,10,9,40,0,29,75,0,40,72
19,56,7,6,43,24,47,75,0,45,72
25,56,15,13,43,57,50,75,1,15,72
49,56,10,9,40,38,29,75,0,40,72
21,56,14,10,43,16,45,75,1,40,72
38,56,10,9,40,70,29,75,0,60,72
20,18,14,10,43,68,50,75,1,24,72
23,56,14,10,64,9,45,75,0,40,72
35,62,16,14,40,0,29,75,0,50,72
23,56,12,12,43,60,50,75,0,20,72
35,56,10,9,40,48,77,75,1,38,72
27,56,10,9,11,60,50,75,1,40,72
43,56,10,9,40,9,29,75,0,55,72
30,37,16,14,40,57,29,75,0,45,72
42,66,10,9,40,70,29,1,0,40,72
36,56,15,13,43,16,50,75,1,40,72
32,56,11,15,40,57,77,3,1,50,72
43,37,14,10,40,9,29,75,0,40,72
40,56,15,13,11,58,45,75,0,45,72
23,56,10,9,43,68,50,75,1,40,72
50,56,10,9,40,16,29,4,0,55,72
38,56,14,10,43,16,45,75,1,45,72
34,63,10,9,40,17,29,75,0,90,72
36,56,12,12,43,70,45,75,0,55,31
38,63,11,15,43,57,45,75,0,45,72
47,56,15,13,11,48,45,75,1,25,20
30,63,10,9,40,60,29,75,0,50,72
59,56,10,9,40,38,77,75,1,40,33
34,37,11,15,40,57,29,75,0,40,72
51,56,14,10,40,0,77,75,1,35,72
79,63,10,9,76,48,45,75,1,24,72
37,56,15,13,40,16,29,75,0,45,72
42,56,10,9,64,0,45,75,0,40,72
41,56,9,8,11,38,45,4,1,40,72
26,56,14,10,40,60,29,75,0,50,20
17,56,7,6,43,48,50,75,1,6,72
23,56,15,13,43,38,50,75,1,40,72
57,56,16,14,64,57,45,75,0,32,72
49,63,10,9,40,16,29,75,0,45,72
43,62,14,10,40,16,29,75,0,45,72
45,56,10,9,40,9,29,75,0,40,72
32,56,14,10,64,68,73,4,1,40,72
59,56,10,9,11,60,73,75,1,30,72
43,56,10,9,11,68,73,4,1,35,72
29,56,15,13,43,60,45,75,0,50,72
26,56,10,9,11,17,45,3,0,40,52
46,37,9,8,40,48,29,75,0,35,72
23,56,12,12,43,70,73,75,1,40,72
22,56,10,9,43,60,50,4,1,15,72
48,56,15,13,40,57,29,75,0,45,72
19,56,14,10,43,0,50,75,1,25,72
23,56,10,9,11,24,50,75,0,44,72
25,63,14,10,43,9,50,75,0,80,72
22,56,15,13,43,0,50,75,1,32,72
21,56,13,11,43,48,45,75,0,30,72
45,56,10,9,40,38,29,75,0,52,72
47,18,10,9,40,9,29,75,0,40,72
55,63,16,14,40,60,29,75,0,55,72
31,56,14,10,40,70,29,75,0,45,14
45,56,10,9,11,0,45,75,1,40,72
70,56,10,9,11,58,45,75,1,32,72
28,56,10,9,40,9,29,75,0,40,72
36,56,10,9,40,9,29,75,0,40,72
39,56,10,9,40,70,29,75,0,40,72
30,56,12,12,11,60,45,75,0,52,72
50,56,10,9,11,9,73,75,1,40,72
65,63,15,13,40,60,29,75,0,15,72
54,56,14,10,43,48,45,75,1,40,72
32,56,13,11,43,68,45,75,1,64,72
65,62,10,9,40,17,29,75,0,65,72
44,56,10,9,43,38,45,75,1,40,72
36,56,17,16,43,57,45,75,0,40,15
35,56,5,4,11,68,73,75,1,40,72
20,56,14,10,43,57,50,75,1,12,72
42,18,10,9,11,0,45,4,0,40,72
32,63,10,9,11,60,50,75,0,62,72
49,37,15,13,11,57,73,75,1,50,19
51,56,14,10,11,16,45,75,1,36,72
43,56,16,14,76,57,73,4,1,37,72
36,56,14,10,43,0,45,75,1,35,72
19,56,10,9,43,60,73,4,0,30,23
38,66,15,13,43,16,50,75,0,40,72
28,56,16,14,43,68,45,75,1,40,72
35,56,16,14,43,16,45,75,0,40,72
32,18,15,13,40,57,29,75,0,40,72
40,56,7,6,11,38,45,4,1,40,72
40,56,10,9,43,9,45,75,0,50,72
33,56,16,14,40,57,29,75,0,50,72
25,56,14,10,43,70,45,75,0,50,72
64,56,15,13,11,16,45,75,0,55,72
34,66,15,13,40,57,29,75,0,55,72
33,56,14,10,11,57,45,75,0,40,72
44,56,12,12,40,17,29,75,0,60,72
29,56,14,10,43,60,50,75,1,40,72
27,56,14,10,43,0,45,75,1,56,72
49,56,10,9,40,60,29,75,0,40,72
60,63,5,4,40,70,29,75,0,40,72
35,63,6,5,40,9,29,75,0,50,72
23,56,14,10,40,38,29,75,0,40,72
17,56,7,6,43,60,50,75,1,16,72
18,56,7,6,43,48,50,75,1,28,72
38,56,11,15,40,57,29,75,0,40,72
25,37,16,14,43,58,45,75,0,40,72
22,56,12,12,43,60,50,75,1,25,72
21,56,10,9,11,38,47,75,0,40,72
60,37,16,14,40,57,29,75,0,48,72
44,66,16,14,40,0,29,75,0,40,72
21,56,14,10,43,48,45,75,1,30,72
44,56,6,5,43,48,73,4,1,40,72
59,62,10,9,40,60,29,75,0,60,72
36,56,15,13,40,57,29,75,0,60,72
41,63,11,15,40,16,29,75,0,40,72
37,56,10,9,11,16,45,75,0,35,72
50,56,12,12,11,9,45,75,0,40,72
34,56,14,10,11,0,73,75,1,40,72
59,63,10,9,40,70,29,75,0,40,72
41,66,15,13,40,16,29,3,0,40,72
24,56,16,14,43,68,45,75,0,50,72
22,56,12,12,43,0,45,75,1,40,72
44,56,15,13,40,9,29,75,0,40,72
24,66,5,4,43,68,73,75,1,20,72
36,56,15,13,40,57,77,75,1,40,72
30,56,13,11,40,9,29,75,0,40,15
29,56,10,9,40,0,77,75,1,40,72
35,56,10,9,11,9,45,75,0,40,72
33,56,16,14,43,16,73,75,0,40,72
33,56,10,9,43,60,45,75,0,45,72
30,56,15,13,43,16,73,75,1,45,72
29,66,15,13,43,9,45,75,0,40,72
37,37,15,13,40,57,77,75,1,50,72
29,56,13,11,11,48,73,75,1,45,8
34,56,10,9,43,0,45,75,0,48,72
56,37,10,9,40,9,29,75,0,40,72
70,63,10,9,76,48,47,75,1,20,72
23,56,10,9,43,48,45,75,1,30,72
43,56,16,14,40,57,29,75,0,40,72
46,56,12,12,40,70,29,46,0,36,72
52,18,10,9,40,0,29,75,0,40,72
25,56,10,9,43,9,47,75,0,40,72
32,63,15,13,40,57,29,75,0,50,72
29,37,16,14,40,57,29,75,0,50,72
28,56,14,10,43,70,45,75,0,50,72
36,56,15,13,43,48,45,75,1,40,72
21,56,6,5,43,48,50,1,0,40,72
17,56,8,7,43,60,50,75,1,13,72
51,56,14,10,40,38,29,75,0,40,72
36,56,14,10,43,9,45,75,1,40,72
23,56,10,9,43,48,50,75,1,40,72
71,18,14,10,40,16,29,75,0,40,72
32,56,10,9,43,38,73,75,0,40,72
24,56,15,13,43,16,50,75,0,48,72
40,56,14,10,11,9,45,75,0,40,72
56,56,16,14,40,57,29,75,0,40,72
61,56,3,3,40,24,29,75,0,45,72
28,56,11,15,43,57,45,75,0,55,72
36,56,10,9,11,70,50,75,0,60,72
23,56,14,10,43,0,50,75,0,32,72
33,56,10,9,43,38,45,75,0,65,72
24,56,14,10,43,60,50,75,0,20,72
18,56,14,10,43,48,50,75,1,30,72
74,63,10,9,76,48,45,75,0,20,72
59,62,11,15,40,57,29,75,0,40,72
32,56,16,14,43,16,45,75,0,40,72
43,56,10,9,11,70,45,75,0,45,72
58,56,15,13,40,57,29,75,0,40,72
21,56,15,13,43,24,45,75,0,40,72
52,18,10,9,43,0,45,4,0,40,72
54,63,11,15,40,57,29,75,0,30,72
48,56,9,8,40,16,29,75,0,50,72
42,56,10,9,43,48,45,75,1,24,72
31,56,10,9,40,70,29,75,0,45,72
37,56,10,9,11,70,45,75,0,40,72
31,56,14,10,40,16,29,75,0,40,10
49,63,14,10,40,60,29,75,0,50,72
39,56,10,9,43,68,45,75,0,44,72
18,56,14,10,43,48,50,75,0,16,72
45,56,12,12,40,9,29,75,0,40,72
24,63,5,4,40,9,29,75,0,40,72
17,56,8,7,43,48,50,4,0,17,72
39,37,14,10,40,58,29,75,0,40,72
37,62,14,10,40,16,29,3,0,75,69
17,56,7,6,43,48,50,75,0,15,72
22,66,15,13,43,68,50,75,1,40,72
26,56,14,10,43,38,45,3,0,40,52
35,56,14,10,40,16,29,75,0,60,72
40,56,7,6,40,38,29,75,0,40,72
23,56,10,9,40,60,29,75,0,40,72
41,56,2,2,40,38,29,75,0,40,42
50,37,16,14,40,57,77,75,1,40,72
32,63,10,9,40,70,29,75,0,60,72
24,56,10,9,43,24,50,75,0,40,72
55,63,10,9,40,9,29,75,0,60,72
42,56,10,9,40,60,29,75,0,40,72
32,56,10,9,40,16,29,75,0,55,72
19,66,14,10,43,0,50,75,1,10,72
23,56,15,13,43,60,45,75,0,40,72
59,18,10,9,40,9,29,75,0,40,72
25,56,15,13,43,57,50,4,1,55,72
64,66,17,16,40,57,29,75,0,50,8
38,56,10,9,11,70,45,75,0,60,72
32,56,15,13,40,16,29,3,0,50,7
23,56,10,9,43,60,73,75,1,48,72
65,56,15,13,76,48,45,75,1,40,72
38,56,15,13,40,57,29,75,0,40,72
26,56,14,10,43,38,45,4,1,38,72
25,56,10,9,40,70,29,75,0,45,72
18,56,8,7,43,48,47,4,0,15,72
51,56,10,9,40,9,29,75,0,40,72
24,56,12,12,43,24,50,75,0,30,72
49,56,9,8,43,70,45,3,0,35,72
36,56,7,6,43,70,45,4,1,40,72
20,18,10,9,43,0,50,75,1,40,72
50,63,15,13,40,16,29,75,0,40,33
49,56,16,14,40,60,29,75,0,50,72
44,18,10,9,43,9,50,4,1,40,72
19,56,14,10,43,0,45,75,1,18,72
64,37,16,14,40,57,29,75,0,25,72
49,63,14,10,40,16,29,75,0,40,72
44,62,14,10,40,16,29,75,0,50,72
41,56,6,5,40,70,29,75,0,35,72
42,56,15,13,40,16,29,75,0,50,72
41,56,8,7,11,55,73,75,1,25,22
61,56,14,10,11,60,45,75,1,40,72
17,56,8,7,43,24,50,75,0,18,72
48,56,16,14,40,16,29,75,0,40,72
48,62,7,6,40,17,29,75,0,80,72
32,56,15,13,40,60,29,75,0,50,72
26,18,15,13,43,68,45,75,0,40,72
22,56,13,11,43,48,45,75,1,30,72
39,56,15,13,40,57,77,75,1,50,20
45,56,13,11,40,16,29,75,0,50,72
22,56,10,9,41,60,45,75,0,40,72
55,56,14,10,64,16,73,75,1,10,72
64,63,10,9,40,60,29,75,0,5,72
20,56,10,9,43,9,50,75,0,25,72
18,56,8,7,43,48,50,75,1,12,72
38,56,10,9,40,0,29,75,0,40,72
20,56,14,10,43,0,45,46,1,35,72
55,63,11,15,11,57,45,75,1,35,72
35,56,14,10,40,17,29,75,0,40,42
30,56,14,10,40,70,29,75,0,60,72
23,37,15,13,43,57,45,75,1,40,72
63,56,14,10,40,57,29,75,0,40,72
25,56,10,9,43,48,45,4,1,40,72
35,37,10,9,11,17,50,3,0,56,72
21,56,10,9,43,9,45,4,0,32,72
31,56,10,9,40,38,77,75,1,40,72
26,56,15,13,43,48,50,75,0,40,72
18,56,10,9,43,60,45,75,1,40,72
36,56,12,12,40,68,29,75,0,40,72
21,56,14,10,43,60,50,75,1,35,72
35,56,16,14,43,57,45,75,0,45,72
24,56,10,9,43,60,50,3,0,40,65
66,56,10,9,43,70,45,75,0,55,72
35,56,10,9,43,0,45,75,0,40,72
43,56,15,13,11,68,50,75,0,40,72
23,56,14,10,43,60,47,3,0,25,52
36,56,7,6,11,70,73,75,0,48,72
49,56,15,13,40,9,29,75,0,40,72
54,56,10,9,40,70,29,4,0,40,72
19,56,14,10,43,48,50,75,1,16,72
36,63,15,13,40,17,29,75,0,50,72
23,66,15,13,43,57,45,75,1,40,72
19,56,2,2,43,24,45,75,0,55,42
27,56,13,11,43,38,73,75,0,45,72
33,56,10,9,11,70,73,75,1,40,72
58,66,6,5,40,17,29,75,0,40,72
61,56,16,14,40,60,29,75,0,50,72
41,37,16,14,40,57,29,75,0,38,72
38,63,14,10,11,48,73,75,1,40,72
21,56,10,9,43,9,45,75,0,40,72
53,66,16,14,40,57,29,75,0,36,72
54,56,14,10,40,60,29,75,0,40,72
38,56,5,4,40,38,77,75,1,50,6
39,56,14,10,40,48,77,75,1,24,72
25,66,15,13,43,57,45,75,1,50,72
25,56,10,9,43,16,47,75,0,40,72
45,63,10,9,40,16,29,3,0,40,7
31,66,14,10,43,9,45,75,0,40,72
39,56,13,11,40,24,29,75,0,49,72
18,56,9,8,43,48,50,75,0,18,72
34,56,10,9,40,70,29,75,0,40,59
34,37,14,10,40,16,29,75,0,40,72
56,18,15,13,40,16,29,75,0,40,59
40,63,15,13,40,57,29,75,0,40,72
35,56,14,10,40,9,29,75,0,60,72
49,66,17,16,40,16,29,75,0,50,72
68,56,6,5,40,9,29,4,0,44,72
27,56,14,10,43,60,45,75,1,30,72
22,56,13,11,40,38,29,75,0,40,72
21,56,14,10,43,70,50,4,0,40,72
31,56,14,10,40,0,29,3,0,50,30
48,56,14,10,11,48,73,75,1,32,72
51,37,11,15,76,57,45,75,1,40,72
46,56,6,5,64,9,73,75,1,40,72
64,63,3,3,40,17,29,75,0,70,6
45,18,15,13,40,57,29,75,0,45,72
20,56,10,9,43,0,50,75,0,20,72
47,56,10,9,40,70,29,75,0,48,33
63,56,10,9,11,17,45,75,0,25,72
44,56,16,14,40,16,29,3,0,48,30
59,63,10,9,40,60,29,75,0,60,72
23,56,15,13,43,60,45,75,0,12,72
39,56,14,10,11,16,45,75,1,40,72
22,56,14,10,43,60,47,75,0,65,72
28,56,12,12,43,24,45,75,0,45,72
46,56,15,13,43,60,45,75,0,40,72
50,56,10,9,43,38,45,75,0,40,72
52,56,12,12,40,68,29,75,0,40,72
47,56,10,9,40,9,29,75,0,40,72
51,56,17,16,40,16,29,75,0,84,72
66,62,10,9,40,70,29,75,0,50,72
20,56,14,10,43,68,50,75,1,15,72
47,56,13,11,40,57,29,75,0,40,72
45,63,11,15,40,57,29,3,0,50,30
28,56,5,4,40,9,29,75,0,40,72
35,56,15,13,11,16,73,75,1,40,72
33,56,10,9,43,0,45,75,1,40,72
31,56,14,10,43,16,73,75,0,60,72
38,56,10,9,11,9,45,1,0,50,72
33,56,10,9,43,16,45,75,1,40,72
34,56,13,11,11,0,73,75,1,40,72
39,56,14,10,40,9,29,75,0,40,72
35,56,8,7,40,9,29,75,0,40,72
36,56,10,9,40,48,29,75,0,60,72
20,56,14,10,43,48,45,75,1,20,72
19,56,10,9,43,38,45,75,1,60,72
39,37,15,13,40,57,29,75,0,35,72
29,63,10,9,40,16,29,75,0,55,72
44,63,15,13,11,9,50,75,0,40,72
38,56,15,13,40,0,77,75,1,50,72
21,56,14,10,43,60,45,75,1,40,72
21,66,14,10,43,68,50,75,1,20,72
57,56,5,4,76,48,45,75,1,10,72
49,56,8,7,40,48,29,75,0,50,72
39,56,10,9,40,17,29,75,0,24,72
22,37,10,9,43,58,73,75,0,56,72
34,56,7,6,11,48,73,75,1,38,72
38,56,15,13,40,16,29,75,0,55,72
22,37,10,9,43,17,50,75,0,20,72
30,56,10,9,11,9,73,75,1,40,72
28,56,16,14,40,57,29,75,0,60,72
51,56,6,5,40,60,29,75,0,40,72
21,56,1,1,43,17,45,75,0,50,42
65,63,14,10,76,16,73,75,1,45,72
42,56,17,16,40,57,29,75,0,50,72
41,37,15,13,40,57,29,75,0,45,72
36,56,10,9,40,70,29,75,0,50,72
56,63,14,10,40,17,29,75,0,50,72
28,56,10,9,40,60,29,75,0,40,72
43,56,14,10,40,0,29,75,0,40,72
36,62,14,10,40,60,29,75,0,60,72
38,56,10,9,40,68,29,75,0,50,72
52,56,10,9,11,48,47,75,0,30,72
33,18,17,16,40,57,29,75,0,40,72
69,63,14,10,76,17,45,75,1,14,72
43,56,8,7,40,60,29,75,0,60,72
44,56,14,10,40,57,29,75,0,40,72
36,66,15,13,11,57,45,75,0,44,72
44,56,10,9,64,0,45,75,1,40,59
23,63,14,10,11,0,50,75,0,40,72
24,56,7,6,43,60,45,75,1,15,72
53,56,10,9,43,60,45,75,1,40,72
23,56,10,9,43,9,50,75,1,40,72
36,56,10,9,43,9,50,4,0,30,72
19,56,10,9,43,48,50,4,0,40,72
22,66,14,10,41,68,73,75,0,20,72
34,56,13,11,40,38,29,75,0,50,72
44,62,14,10,40,16,29,75,0,80,72
44,56,15,13,40,9,29,75,0,12,72
40,56,10,9,43,24,50,75,0,40,32
20,56,14,10,43,70,50,75,0,40,72
54,56,16,14,40,16,77,75,1,55,72
18,18,8,7,43,38,50,75,0,4,72
24,56,10,9,43,9,50,75,0,40,72
51,56,14,10,76,0,45,75,1,40,72
32,56,14,10,40,60,47,3,1,40,21
46,63,14,10,40,16,29,75,0,58,72
20,56,13,11,43,48,50,75,0,40,72
34,56,7,6,64,48,73,75,1,36,72
26,63,10,9,11,17,73,75,0,65,72
47,56,10,9,43,0,73,75,1,40,72
75,63,14,10,40,9,29,4,0,40,72
60,56,5,4,43,70,45,75,0,48,72
34,62,12,12,40,0,77,75,1,36,72
38,18,14,10,11,68,73,4,1,40,72
35,56,14,10,40,9,29,75,0,60,72
42,37,12,12,40,57,77,1,1,40,72
20,56,10,9,40,24,29,75,0,50,72
55,56,14,10,40,9,29,75,0,38,72
21,56,14,10,43,60,50,75,1,25,72
40,56,13,11,40,57,29,75,0,40,72
23,56,14,10,40,70,29,75,0,24,72
26,56,10,9,40,17,29,75,0,70,72
71,56,5,4,76,16,45,75,0,40,72
51,56,14,10,64,16,45,4,1,40,72
44,63,11,15,40,57,29,75,0,60,72
18,56,10,9,43,60,50,75,1,24,72
29,56,15,13,43,16,45,75,0,50,72
21,56,5,4,43,48,47,75,0,48,42
44,56,7,6,11,0,73,75,1,40,72
56,63,8,7,40,9,29,75,0,40,72
51,56,13,11,40,68,29,75,0,40,72
28,66,10,9,40,58,29,75,0,40,72
27,56,14,10,11,0,73,75,1,40,72
36,37,15,13,43,57,45,75,0,50,72
25,56,10,9,43,0,50,75,0,36,72
59,56,10,9,40,70,29,75,0,45,72
23,56,6,5,43,24,50,4,0,36,72
59,56,10,9,11,9,45,75,0,38,72
50,56,15,13,40,16,29,75,0,50,72
45,63,15,13,40,60,29,75,0,40,72
42,63,14,10,40,16,29,75,0,40,72
41,66,10,9,43,70,45,75,1,40,72
23,56,6,5,43,17,73,75,0,70,72
44,56,13,11,40,9,29,75,0,40,72
37,56,3,3,64,17,45,75,0,32,22
17,63,7,6,43,17,50,75,0,35,72
43,56,14,10,40,0,29,75,0,40,72
30,56,14,10,40,9,45,75,0,40,42
27,56,10,9,43,16,45,75,1,40,72
56,56,10,9,40,16,77,75,1,40,72
41,56,15,13,40,16,29,75,0,60,72
43,56,14,10,11,0,45,75,1,44,72
26,56,14,10,11,16,45,75,1,40,72
28,56,10,9,43,0,45,75,0,40,72
